entry_id,contest_id,contest_name,P,C/1B,2B,3B,SS,OF,OF,OF,UTIL,"","Instructions"
"2486728462","59101-246484090","$6K Wed MLB Wiffle Ball (150 Entries Max)","59101-5522","59101-79273","59101-21705","59101-73832","59101-82654","59101-73023","59101-54401","59101-52180","59101-84133","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"","","","","","","","","","","","","","4) You can not use this form to create new entries"
"","","","","","","","","","","","",""
"","","","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
"","","","","","","","","","","","","",59101-10978:Stephen Strasburg,59101-10978,P,Stephen,Stephen Strasburg,Strasburg,23,2,10200,WSH@CHC,WSH,CHC,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-60647:Aaron Nola,59101-60647,P,Aaron,Aaron Nola,Nola,35.333333333333336,9,10200,MIA@PHI,PHI,MIA,,,,,,P
"","","","","","","","","","","","","",59101-5427:Clayton Kershaw,59101-5427,P,Clayton,Clayton Kershaw,Kershaw,29.545454545454547,11,10200,ARI@LAD,LAD,ARI,,,,Yes,,P
"","","","","","","","","","","","","",59101-52166:Julio Urias,59101-52166,P,Julio,Julio Urias,Urias,38.666666666666664,9,10000,ARI@LAD,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",59101-52172:Noah Syndergaard,59101-52172,P,Noah,Noah Syndergaard,Syndergaard,,,10000,NYM@ATL,NYM,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-97300:John Means,59101-97300,P,John,John Means,Means,42.75,8,10000,TB@BAL,BAL,TB,,,,Yes,,P
"","","","","","","","","","","","","",59101-5202:Justin Verlander,59101-5202,P,Justin,Justin Verlander,Verlander,43,1,10000,HOU@OAK,HOU,OAK,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-79168:Walker Buehler,59101-79168,P,Walker,Walker Buehler,Buehler,37.625,8,9900,ARI@LAD,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",59101-82594:Dustin May,59101-82594,P,Dustin,Dustin May,May,33.4,5,9700,ARI@LAD,LAD,ARI,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-82607:Trevor Rogers,59101-82607,P,Trevor,Trevor Rogers,Rogers,40.25,8,9700,MIA@PHI,MIA,PHI,,,,Yes,,P
"","","","","","","","","","","","","",59101-12477:Chris Sale,59101-12477,P,Chris,Chris Sale,Sale,,,9500,BOS@TOR,BOS,TOR,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-82440:Shohei Ohtani,59101-82440,P,Shohei,Shohei Ohtani,Ohtani,4.609756097560975,41,9500,CLE@LAA,LAA,CLE,,,,Yes,,P
"","","","","","","","","","","","","",59101-13268:Danny Duffy,59101-13268,P,Danny,Danny Duffy,Duffy,40.285714285714285,7,9500,MIL@KC,KC,MIL,IL,Forearm,,,,P
"","","","","","","","","","","","","",59101-68482:Zach Eflin,59101-68482,P,Zach,Zach Eflin,Eflin,34.125,8,9300,MIA@PHI,PHI,MIA,,,,Yes,,P
"","","","","","","","","","","","","",59101-6266:Carlos Carrasco,59101-6266,P,Carlos,Carlos Carrasco,Carrasco,36.5,12,9000,NYM@ATL,NYM,ATL,IL,Hamstring,,,,P
"","","","","","","","","","","","","",59101-82540:Tanner Houck,59101-82540,P,Tanner,Tanner Houck,Houck,17.333333333333332,3,9000,BOS@TOR,BOS,TOR,O,Arm,,,,P
"","","","","","","","","","","","","",59101-60644:Luis Severino,59101-60644,P,Luis,Luis Severino,Severino,,,9000,NYY@TEX,NYY,TEX,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-83190:Freddy Peralta,59101-83190,P,Freddy,Freddy Peralta,Peralta,38.44444444444444,9,9000,MIL@KC,MIL,KC,,,,,,P
"","","","","","","","","","","","","",59101-79245:Sandy Alcantara,59101-79245,P,Sandy,Sandy Alcantara,Alcantara,29.666666666666668,9,9000,MIA@PHI,MIA,PHI,,,,,,P
"","","","","","","","","","","","","",59101-85599:Framber Valdez,59101-85599,P,Framber,Framber Valdez,Valdez,37.27272727272727,11,9000,HOU@OAK,HOU,OAK,IL,Finger,,,,P
"","","","","","","","","","","","","",59101-102001:Yusei Kikuchi,59101-102001,P,Yusei,Yusei Kikuchi,Kikuchi,33.375,8,9000,DET@SEA,SEA,DET,,,,,,P
"","","","","","","","","","","","","",59101-102335:Cristian Javier,59101-102335,P,Cristian,Cristian Javier,Javier,34.125,8,8800,HOU@OAK,HOU,OAK,,,,,,P
"","","","","","","","","","","","","",59101-16957:Dylan Bundy,59101-16957,P,Dylan,Dylan Bundy,Bundy,25.125,8,8700,CLE@LAA,LAA,CLE,,,,,,P
"","","","","","","","","","","","","",59101-79280:Jesus Luzardo,59101-79280,P,Jesus,Jesus Luzardo,Luzardo,21.666666666666668,6,8700,HOU@OAK,OAK,HOU,IL,Finger,,,,P
"","","","","","","","","","","","","",59101-37014:Hyun Jin Ryu,59101-37014,P,Hyun Jin,Hyun Jin Ryu,Ryu,34.5,8,8600,BOS@TOR,TOR,BOS,,,,,,P
"","","","","","","","","","","","","",59101-6311:Madison Bumgarner,59101-6311,P,Madison,Madison Bumgarner,Bumgarner,27.5,10,8600,ARI@LAD,ARI,LAD,DTD,Groin,,,,P
"","","","","","","","","","","","","",59101-12936:Kyle Gibson,59101-12936,P,Kyle,Kyle Gibson,Gibson,33.666666666666664,9,8600,NYY@TEX,TEX,NYY,,,,,,P
"","","","","","","","","","","","","",59101-13233:Nathan Eovaldi,59101-13233,P,Nathan,Nathan Eovaldi,Eovaldi,28,9,8600,BOS@TOR,BOS,TOR,,,,,,P
"","","","","","","","","","","","","",59101-83152:Pablo Lopez,59101-83152,P,Pablo,Pablo Lopez,Lopez,25.6,10,8600,MIA@PHI,MIA,PHI,,,,,,P
"","","","","","","","","","","","","",59101-53067:Chris Bassitt,59101-53067,P,Chris,Chris Bassitt,Bassitt,33.333333333333336,9,8600,HOU@OAK,OAK,HOU,,,,,,P
"","","","","","","","","","","","","",59101-79951:Nick Pivetta,59101-79951,P,Nick,Nick Pivetta,Pivetta,31.375,8,8500,BOS@TOR,BOS,TOR,,,,,,P
"","","","","","","","","","","","","",59101-21098:James Paxton,59101-21098,P,James,James Paxton,Paxton,7,1,8500,DET@SEA,SEA,DET,IL,Forearm,,,,P
"","","","","","","","","","","","","",59101-13664:Patrick Corbin,59101-13664,P,Patrick,Patrick Corbin,Corbin,20.875,8,8500,WSH@CHC,WSH,CHC,,,,,,P
"","","","","","","","","","","","","",59101-39041:Marcus Stroman,59101-39041,P,Marcus,Marcus Stroman,Stroman,29.5,8,8400,NYM@ATL,NYM,ATL,,,,,,P
"","","","","","","","","","","","","",59101-52159:Lance McCullers Jr.,59101-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,36.5,8,8400,HOU@OAK,HOU,OAK,,,,,,P
"","","","","","","","","","","","","",59101-85251:Zac Gallen,59101-85251,P,Zac,Zac Gallen,Gallen,32.6,5,8400,ARI@LAD,ARI,LAD,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-101804:Huascar Ynoa,59101-101804,P,Huascar,Huascar Ynoa,Ynoa,31,9,8400,NYM@ATL,ATL,NYM,IL,Hand,,,,P
"","","","","","","","","","","","","",59101-52174:Steven Matz,59101-52174,P,Steven,Steven Matz,Matz,30.75,8,8300,BOS@TOR,TOR,BOS,,,,,,P
"","","","","","","","","","","","","",59101-38246:Tyler Anderson,59101-38246,P,Tyler,Tyler Anderson,Anderson,30.875,8,8300,PIT@STL,PIT,STL,,,,,,P
"","","","","","","","","","","","","",59101-104584:Zach Plesac,59101-104584,P,Zach,Zach Plesac,Plesac,27.555555555555557,9,8200,CLE@LAA,CLE,LAA,,,,,,P
"","","","","","","","","","","","","",59101-39686:Carlos Martinez,59101-39686,P,Carlos,Carlos Martinez,Martinez,22.857142857142858,7,8200,PIT@STL,STL,PIT,IL,Ankle,,,,P
"","","","","","","","","","","","","",59101-85269:Cole Irvin,59101-85269,P,Cole,Cole Irvin,Irvin,31.25,8,8200,HOU@OAK,OAK,HOU,,,,,,P
"","","","","","","","","","","","","",59101-13019:Garrett Richards,59101-13019,P,Garrett,Garrett Richards,Richards,26.375,8,8100,BOS@TOR,BOS,TOR,,,,Yes,,P
"","","","","","","","","","","","","",59101-63781:Frankie Montas,59101-63781,P,Frankie,Frankie Montas,Montas,28,8,8000,HOU@OAK,OAK,HOU,,,,Yes,,P
"","","","","","","","","","","","","",59101-21097:Taijuan Walker,59101-21097,P,Taijuan,Taijuan Walker,Walker,28.77777777777778,9,8000,NYM@ATL,NYM,ATL,DTD,Side,,,,P
"","","","","","","","","","","","","",59101-79073:Mike Soroka,59101-79073,P,Mike,Mike Soroka,Soroka,17,3,8000,NYM@ATL,ATL,NYM,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-53029:Robbie Ray,59101-53029,P,Robbie,Robbie Ray,Ray,34.57142857142857,7,8000,BOS@TOR,TOR,BOS,,,,,,P
"","","","","","","","","","","","","",59101-79078:Ian Anderson,59101-79078,P,Ian,Ian Anderson,Anderson,32.75,8,7900,NYM@ATL,ATL,NYM,,,,,,P
"","","","","","","","","","","","","",59101-63136:Matthew Boyd,59101-63136,P,Matthew,Matthew Boyd,Boyd,30.875,8,7900,DET@SEA,DET,SEA,,,,,,P
"","","","","","","","","","","","","",59101-102523:Deivi Garcia,59101-102523,P,Deivi,Deivi Garcia,Garcia,18,1,7800,NYY@TEX,NYY,TEX,,,,,,P
"","","","","","","","","","","","","",59101-53608:Jose Urena,59101-53608,P,Jose,Jose Urena,Urena,23.25,8,7800,DET@SEA,DET,SEA,DTD,Lower leg,,,,P
"","","","","","","","","","","","","",59101-79147:Jakob Junis,59101-79147,P,Jakob,Jakob Junis,Junis,12.454545454545455,11,7800,MIL@KC,KC,MIL,,,,,,P
"","","","","","","","","","","","","",59101-13627:Corey Kluber,59101-13627,P,Corey,Corey Kluber,Kluber,28.125,8,7800,NYY@TEX,NYY,TEX,,,,Yes,,P
"","","","","","","","","","","","","",59101-79226:Eric Lauer,59101-79226,P,Eric,Eric Lauer,Lauer,22.75,4,7800,MIL@KC,MIL,KC,,,,,,P
"","","","","","","","","","","","","",59101-52142:Eduardo Rodriguez,59101-52142,P,Eduardo,Eduardo Rodriguez,Rodriguez,30.625,8,7700,BOS@TOR,BOS,TOR,,,,,,P
"","","","","","","","","","","","","",59101-71034:Seth Lugo,59101-71034,P,Seth,Seth Lugo,Lugo,13.125,16,7700,NYM@ATL,NYM,ATL,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-5522:Zack Greinke,59101-5522,P,Zack,Zack Greinke,Greinke,26.77777777777778,9,7700,HOU@OAK,HOU,OAK,,,,Yes,,P
"","","","","","","","","","","","","",59101-52167:Andrew Heaney,59101-52167,P,Andrew,Andrew Heaney,Heaney,27,8,7600,CLE@LAA,LAA,CLE,,,,,,P
"","","","","","","","","","","","","",59101-5431:Adam Wainwright,59101-5431,P,Adam,Adam Wainwright,Wainwright,28,8,7600,PIT@STL,STL,PIT,,,,,,P
"","","","","","","","","","","","","",59101-5983:Rich Hill,59101-5983,P,Rich,Rich Hill,Hill,25.875,8,7600,TB@BAL,TB,BAL,,,,,,P
"","","","","","","","","","","","","",59101-82535:Kyle Wright,59101-82535,P,Kyle,Kyle Wright,Wright,22,1,7500,NYM@ATL,ATL,NYM,,,,,,P
"","","","","","","","","","","","","",59101-82618:David Peterson,59101-82618,P,David,David Peterson,Peterson,26.714285714285715,7,7500,NYM@ATL,NYM,ATL,,,,Yes,,P
"","","","","","","","","","","","","",59101-52165:Sean Manaea,59101-52165,P,Sean,Sean Manaea,Manaea,28.555555555555557,9,7500,HOU@OAK,OAK,HOU,,,,,,P
"","","","","","","","","","","","","",59101-79198:Justus Sheffield,59101-79198,P,Justus,Justus Sheffield,Sheffield,25.714285714285715,7,7500,DET@SEA,SEA,DET,,,,,,P
"","","","","","","","","","","","","",59101-79254:Dakota Hudson,59101-79254,P,Dakota,Dakota Hudson,Hudson,25.5,8,7500,PIT@STL,STL,PIT,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-110822:Jose Urquidy,59101-110822,P,Jose,Jose Urquidy,Urquidy,26.875,8,7400,HOU@OAK,HOU,OAK,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-101838:JT Brubaker,59101-101838,P,JT,JT Brubaker,Brubaker,30.75,8,7400,PIT@STL,PIT,STL,,,,,,P
"","","","","","","","","","","","","",59101-102344:Brady Singer,59101-102344,P,Brady,Brady Singer,Singer,25.375,8,7400,MIL@KC,KC,MIL,,,,,,P
"","","","","","","","","","","","","",59101-82557:Aaron Civale,59101-82557,P,Aaron,Aaron Civale,Civale,32.75,8,7300,CLE@LAA,CLE,LAA,,,,Yes,,P
"","","","","","","","","","","","","",59101-68518:Spencer Turnbull,59101-68518,P,Spencer,Spencer Turnbull,Turnbull,32.166666666666664,6,7300,DET@SEA,DET,SEA,,,,,,P
"","","","","","","","","","","","","",59101-65987:Domingo German,59101-65987,P,Domingo,Domingo German,German,30.285714285714285,7,7200,NYY@TEX,NYY,TEX,,,,,,P
"","","","","","","","","","","","","",59101-68564:Erick Fedde,59101-68564,P,Erick,Erick Fedde,Fedde,24.375,8,7200,WSH@CHC,WSH,CHC,,,,,,P
"","","","","","","","","","","","","",59101-52185:Max Fried,59101-52185,P,Max,Max Fried,Fried,20.428571428571427,7,7200,NYM@ATL,ATL,NYM,DTD,Hand,,,,P
"","","","","","","","","","","","","",59101-81490:Chris Flexen,59101-81490,P,Chris,Chris Flexen,Flexen,24.714285714285715,7,7200,DET@SEA,SEA,DET,,,,,,P
"","","","","","","","","","","","","",59101-5784:David Price,59101-5784,P,David,David Price,Price,7,8,7200,ARI@LAD,LAD,ARI,,,,,,P
"","","","","","","","","","","","","",59101-53398:Kyle Hendricks,59101-53398,P,Kyle,Kyle Hendricks,Hendricks,25.125,8,7100,WSH@CHC,CHC,WSH,,,,,,P
"","","","","","","","","","","","","",59101-16961:Jameson Taillon,59101-16961,P,Jameson,Jameson Taillon,Taillon,23.625,8,7100,NYY@TEX,NYY,TEX,,,,,,P
"","","","","","","","","","","","","",59101-79072:Brad Keller,59101-79072,P,Brad,Brad Keller,Keller,17.25,8,7100,MIL@KC,KC,MIL,,,,Yes,,P
"","","","","","","","","","","","","",59101-12306:Jake Arrieta,59101-12306,P,Jake,Jake Arrieta,Arrieta,23.5,8,7000,WSH@CHC,CHC,WSH,,,,Yes,,P
"","","","","","","","","","","","","",59101-37999:Michael Wacha,59101-37999,P,Michael,Michael Wacha,Wacha,21.333333333333332,6,7000,TB@BAL,TB,BAL,IL,Hamstring,,,,P
"","","","","","","","","","","","","",59101-85253:Casey Mize,59101-85253,P,Casey,Casey Mize,Mize,27.75,8,7000,DET@SEA,DET,SEA,,,,,,P
"","","","","","","","","","","","","",59101-85265:Taylor Widener,59101-85265,P,Taylor,Taylor Widener,Widener,28.5,4,7000,ARI@LAD,ARI,LAD,IL,Groin,,,,P
"","","","","","","","","","","","","",59101-52873:Joe Ross,59101-52873,P,Joe,Joe Ross,Ross,22.428571428571427,7,7000,WSH@CHC,WSH,CHC,,,,,,P
"","","","","","","","","","","","","",59101-102343:Tony Gonsolin,59101-102343,P,Tony,Tony Gonsolin,Gonsolin,29.555555555555557,9,7000,ARI@LAD,LAD,ARI,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-12481:Mike Minor,59101-12481,P,Mike,Mike Minor,Minor,26.375,8,6900,MIL@KC,KC,MIL,,,,,,P
"","","","","","","","","","","","","",59101-17121:Miles Mikolas,59101-17121,P,Miles,Miles Mikolas,Mikolas,,,6900,PIT@STL,STL,PIT,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-68561:Luke Weaver,59101-68561,P,Luke,Luke Weaver,Weaver,24.25,8,6900,ARI@LAD,ARI,LAD,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-52190:Marco Gonzales,59101-52190,P,Marco,Marco Gonzales,Gonzales,23.4,5,6900,DET@SEA,SEA,DET,IL,Forearm,,,,P
"","","","","","","","","","","","","",59101-81051:Caleb Smith,59101-81051,P,Caleb,Caleb Smith,Smith,9.5,16,6900,ARI@LAD,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",59101-79118:Triston McKenzie,59101-79118,P,Triston,Triston McKenzie,McKenzie,22.285714285714285,7,6900,CLE@LAA,CLE,LAA,,,,,,P
"","","","","","","","","","","","","",59101-5416:Brett Anderson,59101-5416,P,Brett,Brett Anderson,Anderson,15.666666666666666,6,6900,MIL@KC,MIL,KC,,,,,,P
"","","","","","","","","","","","","",59101-135212:Luis Garcia,59101-135212,P,Luis,Luis Garcia,Garcia,24,8,6800,HOU@OAK,HOU,OAK,,,,,,P
"","","","","","","","","","","","","",59101-82546:Adbert Alzolay,59101-82546,P,Adbert,Adbert Alzolay,Alzolay,27.285714285714285,7,6800,WSH@CHC,CHC,WSH,,,,,,P
"","","","","","","","","","","","","",59101-12918:Julio Teheran,59101-12918,P,Julio,Julio Teheran,Teheran,27,1,6800,DET@SEA,DET,SEA,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-146130:Kohei Arihara,59101-146130,P,Kohei,Kohei Arihara,Arihara,12.285714285714286,7,6800,NYY@TEX,TEX,NYY,IL,Finger,,,,P
"","","","","","","","","","","","","",59101-82810:Elieser Hernandez,59101-82810,P,Elieser,Elieser Hernandez,Hernandez,10,1,6800,MIA@PHI,MIA,PHI,IL,Biceps,,,,P
"","","","","","","","","","","","","",59101-70561:Alec Mills,59101-70561,P,Alec,Alec Mills,Mills,6.166666666666667,12,6800,WSH@CHC,CHC,WSH,IL,Back,,,,P
"","","","","","","","","","","","","",59101-66766:Adrian Houser,59101-66766,P,Adrian,Adrian Houser,Houser,24.875,8,6800,MIL@KC,MIL,KC,,,,,,P
"","","","","","","","","","","","","",59101-5466:Charlie Morton,59101-5466,P,Charlie,Charlie Morton,Morton,25.375,8,6800,NYM@ATL,ATL,NYM,,,,Yes,,P
"","","","","","","","","","","","","",59101-135191:Josh Fleming,59101-135191,P,Josh,Josh Fleming,Fleming,23.142857142857142,7,6700,TB@BAL,TB,BAL,,,,,,P
"","","","","","","","","","","","","",59101-68483:Trevor Williams,59101-68483,P,Trevor,Trevor Williams,Williams,19.625,8,6700,WSH@CHC,CHC,WSH,,,,,,P
"","","","","","","","","","","","","",59101-68654:John Gant,59101-68654,P,John,John Gant,Gant,26.25,8,6700,PIT@STL,STL,PIT,,,,,,P
"","","","","","","","","","","","","",59101-11328:Martin Perez,59101-11328,P,Martin,Martin Perez,Perez,24.375,8,6700,BOS@TOR,BOS,TOR,,,,,,P
"","","","","","","","","","","","","",59101-79103:Dane Dunning,59101-79103,P,Dane,Dane Dunning,Dunning,25,8,6700,NYY@TEX,TEX,NYY,,,,,,P
"","","","","","","","","","","","","",59101-60627:Touki Toussaint,59101-60627,P,Touki,Touki Toussaint,Toussaint,13.571428571428571,7,6600,NYM@ATL,ATL,NYM,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-5369:Jon Lester,59101-5369,P,Jon,Jon Lester,Lester,20.75,4,6600,WSH@CHC,WSH,CHC,,,,,,P
"","","","","","","","","","","","","",59101-62872:Vince Velasquez,59101-62872,P,Vince,Vince Velasquez,Velasquez,21.625,8,6600,MIA@PHI,PHI,MIA,,,,,,P
"","","","","","","","","","","","","",59101-13727:Josh Lindblom,59101-13727,P,Josh,Josh Lindblom,Lindblom,4.833333333333333,6,6600,MIL@KC,MIL,KC,,,,,,P
"","","","","","","","","","","","","",59101-38311:Ross Stripling,59101-38311,P,Ross,Ross Stripling,Stripling,20,5,6600,BOS@TOR,TOR,BOS,,,,Yes,,P
"","","","","","","","","","","","","",59101-12921:Chris Archer,59101-12921,P,Chris,Chris Archer,Archer,11,2,6500,TB@BAL,TB,BAL,IL,Forearm,,,,P
"","","","","","","","","","","","","",59101-119426:Johan Oviedo,59101-119426,P,Johan,Johan Oviedo,Oviedo,14,4,6500,PIT@STL,STL,PIT,,,,,,P
"","","","","","","","","","","","","",59101-82582:Griffin Canning,59101-82582,P,Griffin,Griffin Canning,Canning,25.428571428571427,7,6500,CLE@LAA,LAA,CLE,,,,,,P
"","","","","","","","","","","","","",59101-13123:Alex Cobb,59101-13123,P,Alex,Alex Cobb,Cobb,25.6,5,6500,CLE@LAA,LAA,CLE,IL,Finger,,,,P
"","","","","","","","","","","","","",59101-38272:Mike Foltynewicz,59101-38272,P,Mike,Mike Foltynewicz,Foltynewicz,22.22222222222222,9,6500,NYY@TEX,TEX,NYY,,,,,,P
"","","","","","","","","","","","","",59101-118411:Kwang Hyun Kim,59101-118411,P,Kwang Hyun,Kwang Hyun Kim,Kim,23.666666666666668,6,6500,PIT@STL,STL,PIT,,,,,,P
"","","","","","","","","","","","","",59101-12934:Tyler Chatwood,59101-12934,P,Tyler,Tyler Chatwood,Chatwood,7.5,14,6400,BOS@TOR,TOR,BOS,,,,,,P
"","","","","","","","","","","","","",59101-13444:Mike Fiers,59101-13444,P,Mike,Mike Fiers,Fiers,11.5,2,6400,HOU@OAK,OAK,HOU,IL,Elbow,,,,P
"","","","","","","","","","","","","",59101-38161:Chase Anderson,59101-38161,P,Chase,Chase Anderson,Anderson,14,8,6400,MIA@PHI,PHI,MIA,,,,,,P
"","","","","","","","","","","","","",59101-79185:Justin Dunn,59101-79185,P,Justin,Justin Dunn,Dunn,23.857142857142858,7,6400,DET@SEA,SEA,DET,,,,,,P
"","","","","","","","","","","","","",59101-79071:Taylor Clarke,59101-79071,P,Taylor,Taylor Clarke,Clarke,5.470588235294118,17,6300,ARI@LAD,ARI,LAD,,,,,,P
"","","","","","","","","","","","","",59101-101881:Merrill Kelly,59101-101881,P,Merrill,Merrill Kelly,Kelly,22.25,8,6300,ARI@LAD,ARI,LAD,,,,Yes,,P
"","","","","","","","","","","","","",59101-79853:Jordan Montgomery,59101-79853,P,Jordan,Jordan Montgomery,Montgomery,25.75,8,6300,NYY@TEX,NYY,TEX,,,,,,P
"","","","","","","","","","","","","",59101-84476:Daniel Ponce de Leon,59101-84476,P,Daniel,Daniel Ponce de Leon,Ponce de Leon,3.8,5,6200,PIT@STL,STL,PIT,,,,,,P
"","","","","","","","","","","","","",59101-21099:Jose Quintana,59101-21099,P,Jose,Jose Quintana,Quintana,18.142857142857142,7,6200,CLE@LAA,LAA,CLE,,,,,,P
"","","","","","","","","","","","","",59101-68485:Ryan Yarbrough,59101-68485,P,Ryan,Ryan Yarbrough,Yarbrough,22,8,6200,TB@BAL,TB,BAL,,,,Yes,,P
"","","","","","","","","","","","","",59101-79155:Jaime Barria,59101-79155,P,Jaime,Jaime Barria,Barria,0,2,6200,CLE@LAA,LAA,CLE,,,,,,P
"","","","","","","","","","","","","",59101-71188:Steven Brault,59101-71188,P,Steven,Steven Brault,Brault,18.90909090909091,11,6200,PIT@STL,PIT,STL,IL,Lat,,,,P
"","","","","","","","","","","","","",59101-5764:Derek Holland,59101-5764,P,Derek,Derek Holland,Holland,1.875,8,6200,DET@SEA,DET,SEA,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-119340:Tarik Skubal,59101-119340,P,Tarik,Tarik Skubal,Skubal,16.125,8,6100,DET@SEA,DET,SEA,,,,Yes,,P
"","","","","","","","","","","","","",59101-12946:Matt Moore,59101-12946,P,Matt,Matt Moore,Moore,6.875,8,6100,MIA@PHI,PHI,MIA,,,,,,P
"","","","","","","","","","","","","",59101-17074:Matt Harvey,59101-17074,P,Matt,Matt Harvey,Harvey,17.11111111111111,9,6100,TB@BAL,BAL,TB,,,,,,P
"","","","","","","","","","","","","",59101-15221:Tommy Milone,59101-15221,P,Tommy,Tommy Milone,Milone,11.5,6,6100,BOS@TOR,TOR,BOS,IL,Shoulder,,,,P
"","","","","","","","","","","","","",59101-66765:Jorge Lopez,59101-66765,P,Jorge,Jorge Lopez,Lopez,17.25,8,6100,TB@BAL,BAL,TB,,,,,,P
"","","","","","","","","","","","","",59101-38101:Tanner Roark,59101-38101,P,Tanner,Tanner Roark,Roark,7,3,6100,NYM@ATL,ATL,NYM,,,,,,P
"","","","","","","","","","","","","",59101-79209:A.J. Puk,59101-79209,P,A.J.,A.J. Puk,Puk,22,1,6100,HOU@OAK,OAK,HOU,IL,Biceps,,,,P
"","","","","","","","","","","","","",59101-79276:T.J. Zeuch,59101-79276,P,T.J.,T.J. Zeuch,Zeuch,6.75,4,6100,BOS@TOR,TOR,BOS,,,,,,P
"","","","","","","","","","","","","",59101-141024:Bruce Zimmermann,59101-141024,P,Bruce,Bruce Zimmermann,Zimmermann,22,7,6100,TB@BAL,BAL,TB,,,,,,P
